album,release_date,release_date_precision,name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
The Beatles,2018-11-09,day,I'm So Tired - 2018 Mix,52efrg776bHRucNKHRWwkE,0.44,0.485,9,-10.989,1,0.28,0.496,1.11e-05,0.508,0.717,69.925,audio_features,52efrg776bHRucNKHRWwkE,spotify:track:52efrg776bHRucNKHRWwkE,https://api.spotify.com/v1/tracks/52efrg776bHRucNKHRWwkE,https://api.spotify.com/v1/audio-analysis/52efrg776bHRucNKHRWwkE,123400,4
The Beatles,2018-11-09,day,Blackbird - 2018 Mix,2oMVSmJx1l2FVXjVbx5DTc,0.649,0.123,7,-15.657,1,0.0396,0.825,3.14e-06,0.0627,0.358,93.82,audio_features,2oMVSmJx1l2FVXjVbx5DTc,spotify:track:2oMVSmJx1l2FVXjVbx5DTc,https://api.spotify.com/v1/tracks/2oMVSmJx1l2FVXjVbx5DTc,https://api.spotify.com/v1/audio-analysis/2oMVSmJx1l2FVXjVbx5DTc,138360,4
The Beatles,2018-11-09,day,Piggies - 2018 Mix,1koFbbNy8BJvG63B0ExZEQ,0.527,0.471,8,-9.901,1,0.0314,0.2,0.0,0.0981,0.571,92.583,audio_features,1koFbbNy8BJvG63B0ExZEQ,spotify:track:1koFbbNy8BJvG63B0ExZEQ,https://api.spotify.com/v1/tracks/1koFbbNy8BJvG63B0ExZEQ,https://api.spotify.com/v1/audio-analysis/1koFbbNy8BJvG63B0ExZEQ,124307,4
The Beatles,2018-11-09,day,Rocky Raccoon - 2018 Mix,2MdBcgXwYcuXN3ekvhehN0,0.543,0.429,7,-10.249,1,0.0397,0.424,0.0,0.25,0.638,78.943,audio_features,2MdBcgXwYcuXN3ekvhehN0,spotify:track:2MdBcgXwYcuXN3ekvhehN0,https://api.spotify.com/v1/tracks/2MdBcgXwYcuXN3ekvhehN0,https://api.spotify.com/v1/audio-analysis/2MdBcgXwYcuXN3ekvhehN0,213080,4
The Beatles,2018-11-09,day,Don't Pass Me By - 2018 Mix,55scbyvCEL0prcaDKYqiRG,0.598,0.58,0,-8.082,1,0.0262,0.472,1.07e-06,0.248,0.961,84.995,audio_features,55scbyvCEL0prcaDKYqiRG,spotify:track:55scbyvCEL0prcaDKYqiRG,https://api.spotify.com/v1/tracks/55scbyvCEL0prcaDKYqiRG,https://api.spotify.com/v1/audio-analysis/55scbyvCEL0prcaDKYqiRG,230307,4
The Beatles,2018-11-09,day,Why Don't We Do It In The Road? - 2018 Mix,6CD4ZmCgYyiECTOWjm5LqC,0.532,0.524,7,-8.057,1,0.0545,0.493,8.68e-06,0.0601,0.845,188.181,audio_features,6CD4ZmCgYyiECTOWjm5LqC,spotify:track:6CD4ZmCgYyiECTOWjm5LqC,https://api.spotify.com/v1/tracks/6CD4ZmCgYyiECTOWjm5LqC,https://api.spotify.com/v1/audio-analysis/6CD4ZmCgYyiECTOWjm5LqC,101733,4
The Beatles,2018-11-09,day,I Will - 2018 Mix,5ZgypEwT8Mayum8GKG1KlG,0.621,0.348,5,-12.808,1,0.0251,0.661,0.000294,0.0899,0.9,103.123,audio_features,5ZgypEwT8Mayum8GKG1KlG,spotify:track:5ZgypEwT8Mayum8GKG1KlG,https://api.spotify.com/v1/tracks/5ZgypEwT8Mayum8GKG1KlG,https://api.spotify.com/v1/audio-analysis/5ZgypEwT8Mayum8GKG1KlG,105787,4
The Beatles,2018-11-09,day,Julia - 2018 Mix,2fS3WRUilBxRoFMk3HVaoW,0.399,0.091,2,-15.499,1,0.0314,0.849,0.000105,0.106,0.185,134.702,audio_features,2fS3WRUilBxRoFMk3HVaoW,spotify:track:2fS3WRUilBxRoFMk3HVaoW,https://api.spotify.com/v1/tracks/2fS3WRUilBxRoFMk3HVaoW,https://api.spotify.com/v1/audio-analysis/2fS3WRUilBxRoFMk3HVaoW,176133,4
The Beatles,2018-11-09,day,Birthday - 2018 Mix,1LT1LaG2hOR8VB2zzMcDjL,0.587,0.662,2,-8.056,1,0.0398,2.27e-05,0.165,0.194,0.964,139.374,audio_features,1LT1LaG2hOR8VB2zzMcDjL,spotify:track:1LT1LaG2hOR8VB2zzMcDjL,https://api.spotify.com/v1/tracks/1LT1LaG2hOR8VB2zzMcDjL,https://api.spotify.com/v1/audio-analysis/1LT1LaG2hOR8VB2zzMcDjL,161987,4
The Beatles,2018-11-09,day,Yer Blues - 2018 Mix,6s16hVzIWDpv8w4BMCaZdw,0.328,0.608,4,-9.17,1,0.0467,0.000652,0.216,0.0948,0.48,104.258,audio_features,6s16hVzIWDpv8w4BMCaZdw,spotify:track:6s16hVzIWDpv8w4BMCaZdw,https://api.spotify.com/v1/tracks/6s16hVzIWDpv8w4BMCaZdw,https://api.spotify.com/v1/audio-analysis/6s16hVzIWDpv8w4BMCaZdw,241000,4
The Beatles,2018-11-09,day,Mother Nature's Son - 2018 Mix,07SnYttUopjIFHnc1hZIMc,0.564,0.197,2,-16.103,1,0.0255,0.614,0.208,0.271,0.473,84.761,audio_features,07SnYttUopjIFHnc1hZIMc,spotify:track:07SnYttUopjIFHnc1hZIMc,https://api.spotify.com/v1/tracks/07SnYttUopjIFHnc1hZIMc,https://api.spotify.com/v1/audio-analysis/07SnYttUopjIFHnc1hZIMc,167827,4
The Beatles,2018-11-09,day,Everybody's Got Something To Hide Except Me And My Monkey - 2018 Mix,4pBM26oKtRWYK2UbYD4OlJ,0.503,0.775,2,-6.719,1,0.0683,0.00445,5.31e-05,0.0554,0.738,117.153,audio_features,4pBM26oKtRWYK2UbYD4OlJ,spotify:track:4pBM26oKtRWYK2UbYD4OlJ,https://api.spotify.com/v1/tracks/4pBM26oKtRWYK2UbYD4OlJ,https://api.spotify.com/v1/audio-analysis/4pBM26oKtRWYK2UbYD4OlJ,144653,4
The Beatles,2018-11-09,day,Sexy Sadie - 2018 Mix,6jQYMZNNNFOljhzo65MBL3,0.483,0.546,7,-9.039,1,0.0299,0.279,0.00113,0.198,0.732,149.62,audio_features,6jQYMZNNNFOljhzo65MBL3,spotify:track:6jQYMZNNNFOljhzo65MBL3,https://api.spotify.com/v1/tracks/6jQYMZNNNFOljhzo65MBL3,https://api.spotify.com/v1/audio-analysis/6jQYMZNNNFOljhzo65MBL3,195427,4
The Beatles,2018-11-09,day,Helter Skelter - 2018 Mix,0gPVEAjbO8oQyCEVE6oudx,0.22,0.884,4,-7.21,1,0.0913,0.000218,0.141,0.828,0.248,167.748,audio_features,0gPVEAjbO8oQyCEVE6oudx,spotify:track:0gPVEAjbO8oQyCEVE6oudx,https://api.spotify.com/v1/tracks/0gPVEAjbO8oQyCEVE6oudx,https://api.spotify.com/v1/audio-analysis/0gPVEAjbO8oQyCEVE6oudx,269773,4
The Beatles,2018-11-09,day,"Long, Long, Long - 2018 Mix",4eQVJHK0O5LctXPzsRj9LI,0.337,0.23,5,-11.589,1,0.0282,0.35,0.139,0.103,0.106,104.767,audio_features,4eQVJHK0O5LctXPzsRj9LI,spotify:track:4eQVJHK0O5LctXPzsRj9LI,https://api.spotify.com/v1/tracks/4eQVJHK0O5LctXPzsRj9LI,https://api.spotify.com/v1/audio-analysis/4eQVJHK0O5LctXPzsRj9LI,186427,4
The Beatles,2018-11-09,day,Revolution 1 - 2018 Mix,7sfE6KbRUzH2VBOeDGUsie,0.37,0.674,9,-8.39,1,0.0411,0.0974,0.000296,0.427,0.583,98.997,audio_features,7sfE6KbRUzH2VBOeDGUsie,spotify:track:7sfE6KbRUzH2VBOeDGUsie,https://api.spotify.com/v1/tracks/7sfE6KbRUzH2VBOeDGUsie,https://api.spotify.com/v1/audio-analysis/7sfE6KbRUzH2VBOeDGUsie,255653,4
The Beatles,2018-11-09,day,Honey Pie - 2018 Mix,4zLY4SsBmfFo3gsk6GCjUM,0.592,0.357,7,-11.976,1,0.0622,0.893,4.96e-05,0.136,0.489,144.06,audio_features,4zLY4SsBmfFo3gsk6GCjUM,spotify:track:4zLY4SsBmfFo3gsk6GCjUM,https://api.spotify.com/v1/tracks/4zLY4SsBmfFo3gsk6GCjUM,https://api.spotify.com/v1/audio-analysis/4zLY4SsBmfFo3gsk6GCjUM,161160,4
The Beatles,2018-11-09,day,Savoy Truffle - 2018 Mix,2pymXFmRFGQ5b0ZXYRdxjn,0.63,0.616,11,-7.972,0,0.0504,0.00938,0.00962,0.0792,0.912,120.922,audio_features,2pymXFmRFGQ5b0ZXYRdxjn,spotify:track:2pymXFmRFGQ5b0ZXYRdxjn,https://api.spotify.com/v1/tracks/2pymXFmRFGQ5b0ZXYRdxjn,https://api.spotify.com/v1/audio-analysis/2pymXFmRFGQ5b0ZXYRdxjn,174440,3
The Beatles,2018-11-09,day,Cry Baby Cry - 2018 Mix,32RwqKbqyzi7NJ11NBbOlN,0.481,0.475,0,-11.762,1,0.0264,0.129,0.0209,0.196,0.489,76.795,audio_features,32RwqKbqyzi7NJ11NBbOlN,spotify:track:32RwqKbqyzi7NJ11NBbOlN,https://api.spotify.com/v1/tracks/32RwqKbqyzi7NJ11NBbOlN,https://api.spotify.com/v1/audio-analysis/32RwqKbqyzi7NJ11NBbOlN,181867,4
The Beatles,2018-11-09,day,Revolution 9 - 2018 Mix,6FQkfaghoLt72rLmhsAqFy,0.193,0.706,9,-12.392,0,0.369,0.775,0.0908,0.782,0.119,82.224,audio_features,6FQkfaghoLt72rLmhsAqFy,spotify:track:6FQkfaghoLt72rLmhsAqFy,https://api.spotify.com/v1/tracks/6FQkfaghoLt72rLmhsAqFy,https://api.spotify.com/v1/audio-analysis/6FQkfaghoLt72rLmhsAqFy,500853,4
The Beatles,2018-11-09,day,Good Night - 2018 Mix,2PWnAe9C52xvJYhBFNuIqm,0.131,0.343,7,-15.122,1,0.0349,0.888,0.383,0.107,0.137,95.082,audio_features,2PWnAe9C52xvJYhBFNuIqm,spotify:track:2PWnAe9C52xvJYhBFNuIqm,https://api.spotify.com/v1/tracks/2PWnAe9C52xvJYhBFNuIqm,https://api.spotify.com/v1/audio-analysis/2PWnAe9C52xvJYhBFNuIqm,195213,3
The Beatles,2018-11-09,day,Back In The U.S.S.R. - Esher Demo,2uaSMUAgYqmbsdbO9F9bPN,0.658,0.53,7,-8.48,1,0.0845,0.756,0.0,0.185,0.557,127.719,audio_features,2uaSMUAgYqmbsdbO9F9bPN,spotify:track:2uaSMUAgYqmbsdbO9F9bPN,https://api.spotify.com/v1/tracks/2uaSMUAgYqmbsdbO9F9bPN,https://api.spotify.com/v1/audio-analysis/2uaSMUAgYqmbsdbO9F9bPN,179907,4
The Beatles,2018-11-09,day,Dear Prudence - Esher Demo,0dPsctAum4J6B9Z2xTRz2A,0.387,0.266,10,-12.38,0,0.0302,0.655,0.0129,0.143,0.271,89.173,audio_features,0dPsctAum4J6B9Z2xTRz2A,spotify:track:0dPsctAum4J6B9Z2xTRz2A,https://api.spotify.com/v1/tracks/0dPsctAum4J6B9Z2xTRz2A,https://api.spotify.com/v1/audio-analysis/0dPsctAum4J6B9Z2xTRz2A,287053,4
The Beatles,2018-11-09,day,Glass Onion - Esher Demo,6a6XoJzGeBIDy9pcDSrOgQ,0.697,0.288,4,-9.951,1,0.0441,0.689,0.0,0.127,0.616,113.622,audio_features,6a6XoJzGeBIDy9pcDSrOgQ,spotify:track:6a6XoJzGeBIDy9pcDSrOgQ,https://api.spotify.com/v1/tracks/6a6XoJzGeBIDy9pcDSrOgQ,https://api.spotify.com/v1/audio-analysis/6a6XoJzGeBIDy9pcDSrOgQ,115600,4
The Beatles,2018-11-09,day,"Ob-La-Di, Ob-La-Da - Esher Demo",4xNXqEBx1VXuph56zyUzBg,0.76,0.601,8,-7.883,1,0.0495,0.403,0.0,0.0859,0.549,118.73,audio_features,4xNXqEBx1VXuph56zyUzBg,spotify:track:4xNXqEBx1VXuph56zyUzBg,https://api.spotify.com/v1/tracks/4xNXqEBx1VXuph56zyUzBg,https://api.spotify.com/v1/audio-analysis/4xNXqEBx1VXuph56zyUzBg,190600,4
The Beatles,2018-11-09,day,The Continuing Story Of Bungalow Bill - Esher Demo,4Fq5tBgj3RwAhffVY5p1Nl,0.594,0.357,8,-9.262,0,0.0397,0.642,0.0,0.163,0.494,109.317,audio_features,4Fq5tBgj3RwAhffVY5p1Nl,spotify:track:4Fq5tBgj3RwAhffVY5p1Nl,https://api.spotify.com/v1/tracks/4Fq5tBgj3RwAhffVY5p1Nl,https://api.spotify.com/v1/audio-analysis/4Fq5tBgj3RwAhffVY5p1Nl,160920,4
The Beatles,2018-11-09,day,While My Guitar Gently Weeps - Esher Demo,1Ov0M27IkghTJT00xvmlSO,0.503,0.321,1,-11.827,0,0.0468,0.835,0.0,0.353,0.36,82.396,audio_features,1Ov0M27IkghTJT00xvmlSO,spotify:track:1Ov0M27IkghTJT00xvmlSO,https://api.spotify.com/v1/tracks/1Ov0M27IkghTJT00xvmlSO,https://api.spotify.com/v1/audio-analysis/1Ov0M27IkghTJT00xvmlSO,161440,4
The Beatles,2018-11-09,day,Happiness Is A Warm Gun - Esher Demo,2TqrXEPZiEwiNgEBpX0uXV,0.587,0.18,5,-12.486,1,0.0424,0.771,2.41e-05,0.161,0.186,138.625,audio_features,2TqrXEPZiEwiNgEBpX0uXV,spotify:track:2TqrXEPZiEwiNgEBpX0uXV,https://api.spotify.com/v1/tracks/2TqrXEPZiEwiNgEBpX0uXV,https://api.spotify.com/v1/audio-analysis/2TqrXEPZiEwiNgEBpX0uXV,115027,5
The Beatles,2018-11-09,day,I'm So Tired - Esher Demo,3W4s5oTDnVTO0jYGkTKksZ,0.473,0.285,11,-11.598,1,0.101,0.756,0.0,0.925,0.42,152.361,audio_features,3W4s5oTDnVTO0jYGkTKksZ,spotify:track:3W4s5oTDnVTO0jYGkTKksZ,https://api.spotify.com/v1/tracks/3W4s5oTDnVTO0jYGkTKksZ,https://api.spotify.com/v1/audio-analysis/3W4s5oTDnVTO0jYGkTKksZ,190760,4
The Beatles,2018-11-09,day,Blackbird - Esher Demo,3VcZIqs8e3S830haKWlg35,0.585,0.272,7,-12.194,1,0.0342,0.699,0.000274,0.0758,0.388,89.156,audio_features,3VcZIqs8e3S830haKWlg35,spotify:track:3VcZIqs8e3S830haKWlg35,https://api.spotify.com/v1/tracks/3VcZIqs8e3S830haKWlg35,https://api.spotify.com/v1/audio-analysis/3VcZIqs8e3S830haKWlg35,154520,4
The Beatles,2018-11-09,day,Piggies - Esher Demo,6UiTIOtvSJ6cT5tLHUXrUk,0.447,0.225,2,-11.622,1,0.0445,0.868,0.0,0.341,0.464,175.566,audio_features,6UiTIOtvSJ6cT5tLHUXrUk,spotify:track:6UiTIOtvSJ6cT5tLHUXrUk,https://api.spotify.com/v1/tracks/6UiTIOtvSJ6cT5tLHUXrUk,https://api.spotify.com/v1/audio-analysis/6UiTIOtvSJ6cT5tLHUXrUk,125787,4
The Beatles,2018-11-09,day,Rocky Raccoon - Esher Demo,0HtuDxkKRBmlCNgFtXSJR7,0.6,0.297,6,-9.875,1,0.0349,0.619,0.0,0.301,0.356,82.588,audio_features,0HtuDxkKRBmlCNgFtXSJR7,spotify:track:0HtuDxkKRBmlCNgFtXSJR7,https://api.spotify.com/v1/tracks/0HtuDxkKRBmlCNgFtXSJR7,https://api.spotify.com/v1/audio-analysis/0HtuDxkKRBmlCNgFtXSJR7,164320,4
The Beatles,2018-11-09,day,Julia - Esher Demo,2PpMip6JAdA42d39fN9ziz,0.507,0.278,3,-11.235,1,0.0306,0.845,0.0344,0.228,0.261,138.715,audio_features,2PpMip6JAdA42d39fN9ziz,spotify:track:2PpMip6JAdA42d39fN9ziz,https://api.spotify.com/v1/tracks/2PpMip6JAdA42d39fN9ziz,https://api.spotify.com/v1/audio-analysis/2PpMip6JAdA42d39fN9ziz,236467,4
The Beatles,2018-11-09,day,Yer Blues - Esher Demo,4pX0NHWJXjtcgl8wzaaF4T,0.567,0.467,8,-10.586,1,0.0432,0.374,0.000416,0.511,0.643,148.643,audio_features,4pX0NHWJXjtcgl8wzaaF4T,spotify:track:4pX0NHWJXjtcgl8wzaaF4T,https://api.spotify.com/v1/tracks/4pX0NHWJXjtcgl8wzaaF4T,https://api.spotify.com/v1/audio-analysis/4pX0NHWJXjtcgl8wzaaF4T,211387,3
The Beatles,2018-11-09,day,Mother Nature's Son - Esher Demo,2IyAlDb54LzF8O1V08389y,0.356,0.324,8,-9.269,1,0.0282,0.835,0.000122,0.351,0.331,174.134,audio_features,2IyAlDb54LzF8O1V08389y,spotify:track:2IyAlDb54LzF8O1V08389y,https://api.spotify.com/v1/tracks/2IyAlDb54LzF8O1V08389y,https://api.spotify.com/v1/audio-analysis/2IyAlDb54LzF8O1V08389y,144413,4
The Beatles,2018-11-09,day,Everybody's Got Something To Hide Except Me And My Monkey - Esher Demo,3ah9CP3ZRW1VR51UmUN8eQ,0.678,0.587,6,-9.721,1,0.0398,0.131,0.0,0.31,0.704,118.018,audio_features,3ah9CP3ZRW1VR51UmUN8eQ,spotify:track:3ah9CP3ZRW1VR51UmUN8eQ,https://api.spotify.com/v1/tracks/3ah9CP3ZRW1VR51UmUN8eQ,https://api.spotify.com/v1/audio-analysis/3ah9CP3ZRW1VR51UmUN8eQ,183893,4
The Beatles,2018-11-09,day,Sexy Sadie - Esher Demo,2SB7SvBpz5X5ZnmABsLUUT,0.432,0.283,5,-11.616,0,0.0528,0.783,1.95e-06,0.358,0.257,147.869,audio_features,2SB7SvBpz5X5ZnmABsLUUT,spotify:track:2SB7SvBpz5X5ZnmABsLUUT,https://api.spotify.com/v1/tracks/2SB7SvBpz5X5ZnmABsLUUT,https://api.spotify.com/v1/audio-analysis/2SB7SvBpz5X5ZnmABsLUUT,146693,4
The Beatles,2018-11-09,day,Revolution - Esher Demo,1rk6mhy7dajKBKFXJ61ODy,0.723,0.383,5,-9.526,0,0.0682,0.294,1.73e-05,0.118,0.569,121.509,audio_features,1rk6mhy7dajKBKFXJ61ODy,spotify:track:1rk6mhy7dajKBKFXJ61ODy,https://api.spotify.com/v1/tracks/1rk6mhy7dajKBKFXJ61ODy,https://api.spotify.com/v1/audio-analysis/1rk6mhy7dajKBKFXJ61ODy,246640,4
The Beatles,2018-11-09,day,Honey Pie - Esher Demo,1vGsN6wxEYAho6VpUY2n4W,0.633,0.47,2,-9.198,1,0.113,0.4,0.0,0.261,0.655,78.419,audio_features,1vGsN6wxEYAho6VpUY2n4W,spotify:track:1vGsN6wxEYAho6VpUY2n4W,https://api.spotify.com/v1/tracks/1vGsN6wxEYAho6VpUY2n4W,https://api.spotify.com/v1/audio-analysis/1vGsN6wxEYAho6VpUY2n4W,119907,4
The Beatles,2018-11-09,day,Cry Baby Cry - Esher Demo,0HwhpBRNQejQ0lnUc4RPlX,0.63,0.277,8,-11.472,0,0.0529,0.805,0.0,0.332,0.717,154.921,audio_features,0HwhpBRNQejQ0lnUc4RPlX,spotify:track:0HwhpBRNQejQ0lnUc4RPlX,https://api.spotify.com/v1/tracks/0HwhpBRNQejQ0lnUc4RPlX,https://api.spotify.com/v1/audio-analysis/0HwhpBRNQejQ0lnUc4RPlX,147733,4
The Beatles,2018-11-09,day,Sour Milk Sea - Esher Demo,3LhwP2LcoiaIxMxRnU6zez,0.662,0.392,7,-9.967,1,0.0509,0.86,8.4e-06,0.378,0.402,127.317,audio_features,3LhwP2LcoiaIxMxRnU6zez,spotify:track:3LhwP2LcoiaIxMxRnU6zez,https://api.spotify.com/v1/tracks/3LhwP2LcoiaIxMxRnU6zez,https://api.spotify.com/v1/audio-analysis/3LhwP2LcoiaIxMxRnU6zez,223533,4
The Beatles,2018-11-09,day,Junk - Esher Demo,367pXH5eEqHPYvbee1VxrC,0.37,0.171,8,-14.625,1,0.0289,0.9,0.353,0.105,0.263,137.685,audio_features,367pXH5eEqHPYvbee1VxrC,spotify:track:367pXH5eEqHPYvbee1VxrC,https://api.spotify.com/v1/tracks/367pXH5eEqHPYvbee1VxrC,https://api.spotify.com/v1/audio-analysis/367pXH5eEqHPYvbee1VxrC,156587,4
The Beatles,2018-11-09,day,Child Of Nature - Esher Demo,1MQhdLXEHmUWLF0bu7uVff,0.477,0.32,6,-10.596,1,0.0294,0.67,0.0,0.132,0.437,72.062,audio_features,1MQhdLXEHmUWLF0bu7uVff,spotify:track:1MQhdLXEHmUWLF0bu7uVff,https://api.spotify.com/v1/tracks/1MQhdLXEHmUWLF0bu7uVff,https://api.spotify.com/v1/audio-analysis/1MQhdLXEHmUWLF0bu7uVff,157773,3
The Beatles,2018-11-09,day,Circles - Esher Demo,49GqhxyTdBXAn4cB8EAbTo,0.267,0.132,8,-11.61,1,0.0378,0.351,1.52e-05,0.1,0.121,101.504,audio_features,49GqhxyTdBXAn4cB8EAbTo,spotify:track:49GqhxyTdBXAn4cB8EAbTo,https://api.spotify.com/v1/tracks/49GqhxyTdBXAn4cB8EAbTo,https://api.spotify.com/v1/audio-analysis/49GqhxyTdBXAn4cB8EAbTo,136707,3
The Beatles,2018-11-09,day,Mean Mr Mustard - Esher Demo,6t4VDvfVVCriGGmBlqdhfD,0.645,0.529,8,-8.006,1,0.0317,0.649,6.33e-06,0.0618,0.598,104.941,audio_features,6t4VDvfVVCriGGmBlqdhfD,spotify:track:6t4VDvfVVCriGGmBlqdhfD,https://api.spotify.com/v1/tracks/6t4VDvfVVCriGGmBlqdhfD,https://api.spotify.com/v1/audio-analysis/6t4VDvfVVCriGGmBlqdhfD,125587,4
The Beatles,2018-11-09,day,Polythene Pam - Esher Demo,7BiyEK4mG4Nd9zcSblIdGc,0.671,0.636,8,-7.248,1,0.0679,0.372,2.48e-06,0.069,0.963,166.246,audio_features,7BiyEK4mG4Nd9zcSblIdGc,spotify:track:7BiyEK4mG4Nd9zcSblIdGc,https://api.spotify.com/v1/tracks/7BiyEK4mG4Nd9zcSblIdGc,https://api.spotify.com/v1/audio-analysis/7BiyEK4mG4Nd9zcSblIdGc,86240,4
The Beatles,2018-11-09,day,Not Guilty - Esher Demo,1nxU2ldQdXqnqiKqCh5dvc,0.594,0.22,4,-9.775,0,0.0541,0.875,1.33e-05,0.358,0.301,103.238,audio_features,1nxU2ldQdXqnqiKqCh5dvc,spotify:track:1nxU2ldQdXqnqiKqCh5dvc,https://api.spotify.com/v1/tracks/1nxU2ldQdXqnqiKqCh5dvc,https://api.spotify.com/v1/audio-analysis/1nxU2ldQdXqnqiKqCh5dvc,185187,4
The Beatles,2018-11-09,day,What’s The New Mary Jane - Esher Demo,4WbKV0Jstn431Vw1Yaq50T,0.642,0.337,1,-9.282,1,0.0375,0.191,0.0,0.172,0.558,78.431,audio_features,4WbKV0Jstn431Vw1Yaq50T,spotify:track:4WbKV0Jstn431Vw1Yaq50T,https://api.spotify.com/v1/tracks/4WbKV0Jstn431Vw1Yaq50T,https://api.spotify.com/v1/audio-analysis/4WbKV0Jstn431Vw1Yaq50T,162973,4
The Beatles,2018-11-09,day,Revolution 1 - Take 18,2KRUCaSMH7IoBd3YvRqqrH,0.436,0.576,2,-11.874,1,0.0871,0.151,0.0158,0.643,0.333,100.654,audio_features,2KRUCaSMH7IoBd3YvRqqrH,spotify:track:2KRUCaSMH7IoBd3YvRqqrH,https://api.spotify.com/v1/tracks/2KRUCaSMH7IoBd3YvRqqrH,https://api.spotify.com/v1/audio-analysis/2KRUCaSMH7IoBd3YvRqqrH,628907,4
The Beatles,2018-11-09,day,A Beginning (Take 4) / Don’t Pass Me By (Take 7),4uKyLqJHDjT6mdA22ofxuM,0.527,0.522,0,-10.614,1,0.0259,0.717,0.000595,0.142,0.73,85.155,audio_features,4uKyLqJHDjT6mdA22ofxuM,spotify:track:4uKyLqJHDjT6mdA22ofxuM,https://api.spotify.com/v1/tracks/4uKyLqJHDjT6mdA22ofxuM,https://api.spotify.com/v1/audio-analysis/4uKyLqJHDjT6mdA22ofxuM,305973,4
The Beatles,2018-11-09,day,Blackbird - Take 28,5abckUsQEIKzyVJgFh5HRc,0.689,0.11,7,-18.192,1,0.045,0.758,2.64e-05,0.309,0.456,93.146,audio_features,5abckUsQEIKzyVJgFh5HRc,spotify:track:5abckUsQEIKzyVJgFh5HRc,https://api.spotify.com/v1/tracks/5abckUsQEIKzyVJgFh5HRc,https://api.spotify.com/v1/audio-analysis/5abckUsQEIKzyVJgFh5HRc,135973,4
The Beatles,2018-11-09,day,Everybody's Got Something To Hide Except Me And My Monkey - Unnumbered Rehearsal,1azn2MmFWbhTUsBVXXXVPl,0.676,0.603,9,-11.27,1,0.0406,0.000776,0.824,0.0949,0.817,126.938,audio_features,1azn2MmFWbhTUsBVXXXVPl,spotify:track:1azn2MmFWbhTUsBVXXXVPl,https://api.spotify.com/v1/tracks/1azn2MmFWbhTUsBVXXXVPl,https://api.spotify.com/v1/audio-analysis/1azn2MmFWbhTUsBVXXXVPl,163000,4
The Beatles,2018-11-09,day,Good Night - Unnumbered Rehearsal,2xj2DKBPbHBcz2qKxN2llT,0.528,0.261,9,-18.822,1,0.127,0.982,0.105,0.0928,0.624,84.522,audio_features,2xj2DKBPbHBcz2qKxN2llT,spotify:track:2xj2DKBPbHBcz2qKxN2llT,https://api.spotify.com/v1/tracks/2xj2DKBPbHBcz2qKxN2llT,https://api.spotify.com/v1/audio-analysis/2xj2DKBPbHBcz2qKxN2llT,39067,3
The Beatles,2018-11-09,day,Good Night - Take 10 With A Guitar Part From Take 5,78Ns9sSIb4Z24XaBNLiH9a,0.329,0.115,7,-16.428,1,0.0335,0.97,1.17e-06,0.257,0.343,141.588,audio_features,78Ns9sSIb4Z24XaBNLiH9a,spotify:track:78Ns9sSIb4Z24XaBNLiH9a,https://api.spotify.com/v1/tracks/78Ns9sSIb4Z24XaBNLiH9a,https://api.spotify.com/v1/audio-analysis/78Ns9sSIb4Z24XaBNLiH9a,151013,4
The Beatles,2018-11-09,day,Good Night - Take 22,5wckd2xhB7aUdxczI6iaNd,0.502,0.127,7,-16.894,1,0.0345,0.942,1.4e-06,0.117,0.444,133.98,audio_features,5wckd2xhB7aUdxczI6iaNd,spotify:track:5wckd2xhB7aUdxczI6iaNd,https://api.spotify.com/v1/tracks/5wckd2xhB7aUdxczI6iaNd,https://api.spotify.com/v1/audio-analysis/5wckd2xhB7aUdxczI6iaNd,226307,4
The Beatles,2018-11-09,day,"Ob-La-Di, Ob-La-Da - Take 3",5DJzQBU5R8g5tDUBtHRPf9,0.765,0.815,9,-8.903,1,0.0376,0.348,0.0,0.326,0.962,121.962,audio_features,5DJzQBU5R8g5tDUBtHRPf9,spotify:track:5DJzQBU5R8g5tDUBtHRPf9,https://api.spotify.com/v1/tracks/5DJzQBU5R8g5tDUBtHRPf9,https://api.spotify.com/v1/audio-analysis/5DJzQBU5R8g5tDUBtHRPf9,174187,4
The Beatles,2018-11-09,day,Revolution - Unnumbered Rehearsal,3FHIaU9SDPwK3iNRaPkRxx,0.729,0.853,11,-11.475,1,0.051,0.664,0.00346,0.388,0.931,122.493,audio_features,3FHIaU9SDPwK3iNRaPkRxx,spotify:track:3FHIaU9SDPwK3iNRaPkRxx,https://api.spotify.com/v1/tracks/3FHIaU9SDPwK3iNRaPkRxx,https://api.spotify.com/v1/audio-analysis/3FHIaU9SDPwK3iNRaPkRxx,136267,4
The Beatles,2018-11-09,day,Revolution - Take 14 / Instrumental Backing Track,0xulhqNI2L3CoAe0CLe65V,0.567,0.921,4,-10.738,0,0.0539,0.336,0.848,0.575,0.528,123.687,audio_features,0xulhqNI2L3CoAe0CLe65V,spotify:track:0xulhqNI2L3CoAe0CLe65V,https://api.spotify.com/v1/tracks/0xulhqNI2L3CoAe0CLe65V,https://api.spotify.com/v1/audio-analysis/0xulhqNI2L3CoAe0CLe65V,205000,4
